fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,color_hue,Age
"10,4656471045852","0,6","0,25","2,2",118,9,38,"0,99616","3,15","0,53","9,8",5,17
"10,0102878090659","0,42","0,35","2,1",83,17,38,"0,99622","3,23","0,66","11,1",6,20
"10,834302842085","0,58",0,"2,2","0,1",50,63,"0,99544","3,59","0,68","11,4",6,15
"10,8964201884702","0,6","0,25","2,2",118,9,38,"0,99616","3,15","0,53","9,8",5,15
"12,1974957900936","0,18","0,51","1,75",71,45,88,"0,99524","3,33","0,76","11,8",7,25
"12,2543372630075","0,51","0,18","2,1",42,16,101,"0,9924","3,46","0,87","12,9",7,28
"11,0354134859534","0,41","0,43","2,8",76,22,54,"0,99572","3,42","1,16","10,6",6,16
"10,4428006720323","0,41","0,43","2,2","0,11",11,37,"0,99728","3,16","0,67","10,8",5,16
"12,7747960695314","0,36","0,57","2,3",87,6,20,"0,99676","3,14","0,72","11,1",7,29
"10,3048039876406","0,45","0,43","1,4",76,12,21,"0,99551","3,21","0,75","10,2",6,19
"12,8950428122076","0,32","0,42","2,3",75,12,19,"0,99434","3,14","0,71","11,8",7,28
"10,2183353562275",785,"0,24","1,7",78,10,21,"0,99692","3,29","0,67",10,5,12
"9,94287565747865",785,"0,24","1,7",78,10,21,"0,99692","3,29","0,67",10,5,13
"10,6904462966","0,44","0,5","1,9",369,15,38,"0,99634","3,01","1,1","9,4",5,15
"10,1577181218353","0,54","0,26",2,111,7,60,"0,99709","2,94","0,98","10,2",5,14
"12,0649602518876","0,33","0,39","2,5",74,29,48,"0,99528","3,32","0,88","12,4",7,28
"10,2155780278977","0,34","0,27","2,8",67,8,44,"0,99384","3,21","0,56",12,6,18
"11,6913191633741","0,5","0,29","2,3",86,5,14,"0,99502","3,32","0,62","11,5",6,16
"11,0023432621303","0,36","0,34","1,6",62,5,12,"0,99667","3,2","0,67","10,5",6,16
"10,1119806950571","0,59",0,"2,2",78,26,44,"0,99522","3,42","0,68","10,8",6,16
"10,5913376979776","0,42","0,46","2,1",74,5,16,"0,99649","3,27","0,74","12,3",6,17
"11,4393640784647","0,36","0,31","1,7",79,26,65,"0,99716","3,46","0,62","9,5",6,19
"10,9823123323722","0,36","0,31","1,7",79,26,65,"0,99716","3,46","0,62","9,5",6,19
"11,9119055250098","0,61",0,"2,2",95,48,59,"0,99541","3,61","0,7","11,5",6,17
"9,69195723824849","0,88","0,03","5,6",79,23,47,"0,99572","3,58","0,5","11,2",4,9
"12,0371134571141","0,66",0,"2,4",52,6,11,"0,99318","3,35","0,66","12,7",7,28
"9,49482100792332",915,0,"2,1",41,17,78,"0,99346","3,68","0,73","11,4",5,15
"11,9817143806821","0,35","0,33","2,4",76,11,47,"0,99599","3,27","0,81",11,6,16
"11,2626359951906","0,35","0,33","2,4",76,11,47,"0,99599","3,27","0,81",11,6,17
"9,90670468788473","0,39","0,43","1,65",68,5,11,"0,99478","3,19","0,46","11,4",5,13
"11,2586023318427","0,4","0,4","2,5",68,41,54,"0,99754","3,38","0,86","10,5",6,18
"10,0909789092752","0,66","0,07","1,6","0,07",16,61,"0,99572","3,29","0,6","9,3",5,14
"10,9242967414571","0,64","0,23","2,1","0,08",11,119,"0,99538","3,36","0,7","10,9",5,12
"11,866647111143","0,43","0,3",2,85,6,39,"0,99346","3,33","0,46","11,9",6,18
"10,2439708091588","0,8","0,03","7,8",79,6,12,"0,9963","3,52","0,5","12,2",5,17
"10,1961971667225","0,43","0,3",2,85,6,39,"0,99346","3,33","0,46","11,9",6,19
"10,9921111307347","0,64","0,23","2,1","0,08",11,119,"0,99538","3,36","0,7","10,9",5,12
"9,81287752550456",955,"0,05","1,8",75,5,19,"0,99616","3,3","0,44","9,6",4,6
"10,7715618091119","0,4","0,57","4,6","0,08",6,20,"0,99652","3,28","0,57","12,5",6,16
"10,498022628804",885,0,"2,3",166,6,12,"0,99551","3,56","0,51","10,8",5,14
"12,928424782594","0,25","0,37","2,5",63,11,41,"0,99439","3,52","0,8","12,4",7,27
"9,53491372560657",885,0,"2,3",166,6,12,"0,99551","3,56","0,51","10,8",5,18
"11,955417503171",745,"0,12","1,8",114,15,64,"0,99588","3,22","0,59","9,5",6,16
"10,3829956172823","0,43","0,22","1,8",78,21,56,"0,99633","3,52","0,6","9,5",6,20
"11,171827868562","0,58","0,23","2,3",76,23,94,"0,99686","3,21","0,58","9,5",6,17
"10,7558416005684","0,57","0,21","1,5",69,4,9,"0,99458","3,16","0,54","9,8",6,17
"11,6022262896473","0,26","0,26",2,52,19,77,"0,9951","3,15","0,79","10,9",6,18
"10,7994748399775","0,58","0,23","2,3",76,23,94,"0,99686","3,21","0,58","9,5",6,16
"10,7415291839099","0,57","0,21","1,5",69,4,9,"0,99458","3,16","0,54","9,8",6,18
"12,4164276481819","0,34","0,36","1,9",65,5,10,"0,99419","3,27","0,54","11,2",7,25
"14,9390740902266","0,42","0,39","1,8",68,6,12,"0,99516","3,35","0,69","11,7",8,48
"9,08198903069425","0,74","0,19","5,8",111,33,76,"0,99878","3,14","0,55","9,4",5,16
"12,2880000890032","0,36","0,46","2,1",74,24,44,"0,99534","3,4","0,85",11,7,30
"12,4607680622357","0,36","0,46","2,1",74,24,44,"0,99534","3,4","0,85",11,7,26
"12,436519163111","0,36","0,46","2,1",74,24,44,"0,99534","3,4","0,85",11,7,29
"10,9858519360999","0,72","0,55","1,7",136,24,52,"0,99752","3,35","0,94",10,5,17
"12,1746817875459","0,36","0,46","2,1",74,24,44,"0,99534","3,4","0,85",11,7,26
"12,5890661390467","0,39","0,43",2,71,14,24,"0,99428","3,45","0,87","11,2",7,28
"10,050443747302","0,65","0,02","2,1",78,8,15,"0,99498","3,35","0,62","10,4",6,20
"10,6766864688929","0,44","0,15","2,1",76,22,53,"0,9957","3,32","0,62","9,3",5,14
"10,8185156335675","0,65","0,02","2,1",78,8,15,"0,99498","3,35","0,62","10,4",6,16
"11,3203292715204","0,38","0,42","1,9",71,5,13,"0,99659","3,15","0,75","10,5",6,18
"10,5366532572397","0,33","0,46","1,9",81,6,9,"0,99628","3,1","0,48","10,4",6,17
"11,0368714396398","0,27","0,46","2,1",95,20,29,"0,99488","3,26","0,56","11,3",6,15
"10,3222214745513","0,57","0,31",2,79,10,79,"0,99677","3,29","0,69","9,5",6,16
"11,6807263176747","0,34","0,37","1,9",57,43,74,"0,99408","3,23","0,81",12,6,19
"10,1475262407028","0,4","0,31","1,9",82,8,24,996,"3,24","0,69","10,6",6,15
"10,474049400672","0,39","0,4","1,3",44,25,50,"0,99478","3,2","0,83","10,9",6,20
"10,2036087790161","0,32","0,52","1,8",132,17,44,"0,99734","3,28","0,77","11,5",6,20
"11,1000059253244","0,32","0,52","1,8",132,17,44,"0,99734","3,28","0,77","11,5",6,18
"11,8113284122479","0,53","0,22","2,2",78,33,89,"0,99678","3,26","0,46","9,6",6,18
"11,6795258438653","0,36","0,47","2,2",74,9,23,"0,99638","3,23","0,76",12,6,20
"11,401747110107","0,39","0,49","2,5","0,08",8,20,"0,9992","3,07","0,82","10,3",6,17
"10,1028826558347","0,46","0,23","2,6",91,18,77,"0,99922","3,15","0,51","9,4",5,15
"9,77991307483226","0,58","0,03","4,1","0,08",27,46,"0,99592","3,02","0,47","9,2",5,17
"9,99161744640919","0,58","0,25",2,104,8,21,"0,99769","3,27","0,72","9,6",5,14
"12,1422526447143","0,42",0,"1,8",44,18,88,"0,99157","3,68","0,73","13,6",7,26
"9,38920374381038","0,43","0,29","2,1",75,19,66,"0,99718","3,4","0,64","9,5",5,16
"11,8923794188937","0,18","0,34","2,7",66,15,58,"0,9947","3,37","0,78","11,8",6,15
"9,40904026877619",815,"0,01","2,6",74,48,90,"0,99621","3,38","0,62","10,8",5,18
"10,6662513303825","0,43","0,29","2,1",75,19,66,"0,99718","3,4","0,64","9,5",5,16
"9,97932861224376","0,23","0,37","2,2",57,14,36,"0,99614","3,23","0,49","9,3",4,10
"10,5014459431355","0,75","0,01","2,2",59,11,18,"0,99242","3,39","0,4","12,8",6,17
"9,22395731580626","0,33","0,32","12,9",54,6,113,"0,99572","3,3","0,56","11,5",4,11
"11,5431262831639","0,55",0,"1,7","0,07",7,17,"0,99659","3,26","0,64","9,4",6,17
"11,7223996102969","0,75","0,01","2,2",59,11,18,"0,99242","3,39","0,4","12,8",6,19
"9,45449867432292","0,73",0,"2,5",81,12,24,"0,99798","3,38","0,46","9,6",4,11
"9,9406345815541","0,67",0,"4,3",57,11,20,"0,99488","3,45","0,56","11,8",4,8
"10,2419092361368","0,61","0,2","1,7",76,36,60,"0,99494","3,1","0,4","9,3",5,14
"10,3408184740727","0,37","0,39","2,5",79,28,65,"0,99729","3,16","0,59","9,8",5,16
"11,0503641910977","0,4","0,41",2,58,15,40,"0,99414","3,22","0,6","12,2",6,19
"10,1356158513075","0,56","0,22","2,4",82,10,86,"0,9983","3,37","0,62","9,5",5,14
"10,203054397168","0,29","0,25","13,4",67,72,160,"0,99721","3,33","0,54","10,3",6,20
"9,13293598185636","0,55","0,19","1,8",82,15,34,"0,99655","3,49","0,68","10,5",5,16
"9,76397519776843","0,74","0,07","1,7",86,15,48,"0,99502","3,12","0,48",10,5,16
"9,92764915265493","0,55","0,19","1,8",82,15,34,"0,99655","3,49","0,68","10,5",5,18
"10,9947644054859","0,41","0,33","2,2",81,22,36,"0,9949","3,41","0,75","11,1",6,15
"10,5369714982638","0,6","0,01","2,3",79,24,37,"0,99514","3,4","0,61","10,9",6,17
"10,0717901112872","0,6","0,01","2,3",79,24,37,"0,99514","3,4","0,61","10,9",6,18
"9,84223145267232","0,58","0,14","2,2",77,27,60,"0,9963","3,28","0,59","9,8",5,14
"9,01888914924912","0,72",0,"1,8",123,6,14,"0,99627","3,45","0,58","9,8",5,14
"10,4559670721703","0,66",0,"1,4",96,6,13,"0,99569","3,43","0,58","9,5",5,14
"10,0160987983277","0,7","0,06","1,9",79,20,35,"0,99628","3,4","0,69","10,9",5,13
"9,95160712367396","0,64","0,02","2,4",69,26,46,"0,99358","3,47","0,45",11,5,17
"9,15054733054957","0,59","0,22","1,8",82,43,60,"0,99499","3,1","0,42","9,2",5,14
"11,1880044848041","0,58","0,28","4,8",85,12,69,"0,99633","3,32","0,7",11,6,20
"10,0704288388066","0,64",0,"2,7",123,15,33,"0,99538","3,44","0,63","11,3",6,20
"10,3585112837325","0,64",0,"2,7",123,15,33,"0,99538","3,44","0,63","11,3",6,17
"9,91010481258851",635,"0,68","1,8",403,19,56,"0,99632","3,02","1,15","9,3",5,12
"9,27911656063808","1,02",0,2,83,17,24,"0,99437","3,59","0,55","11,2",4,9
"10,0563477428553","0,45","0,38","2,5",81,34,66,"0,99726","3,15","0,58","9,8",5,18
"9,5927397309518","0,78",0,"2,2",89,13,26,"0,9978","3,37","0,46","9,6",4,8
"10,9208008124622","0,37","0,32","1,8",66,26,51,"0,99456","3,38","0,72","11,8",6,16
"11,7012147488082","0,57","0,05","2,3",81,16,36,"0,99564","3,38","0,6","10,3",6,17
"10,7892911888064","0,57","0,05","2,3",81,16,36,"0,99564","3,38","0,6","10,3",6,16
"10,9109683821358","0,43","0,5","2,3",68,13,19,996,"3,1","0,87","11,4",6,18
"10,0488871863672","0,41","0,31",2,79,21,51,"0,99668","3,47","0,55","9,5",6,18
"16,0553550228744","0,49","0,03","1,8",44,28,87,"0,9908","3,5","0,82",14,8,41
"11,4803946392869","0,38","0,01","1,6",48,26,60,"0,99084","3,7","0,75",14,6,20
"10,8927059189514","0,44","0,2","1,6",49,24,64,"0,9935","3,38","0,57","11,7",6,18
"10,9477391804497","0,46",0,"1,9",77,25,44,"0,99385","3,5","0,53","11,2",5,12
"9,00925629181619","0,58","0,2",2,73,34,44,"0,99494","3,1","0,43","9,3",5,18
"10,5321141862858","0,58","0,13","2,1",102,17,36,"0,9944","3,24","0,53","11,2",6,16
"11,953910150622",715,"0,22","2,3",75,13,81,"0,99688","3,24","0,54","9,5",6,18
"9,36080690941428","0,4","0,4","6,3","0,05",3,10,"0,99566","3,28","0,56",12,4,8
"10,3301187217469","0,69",0,"1,9",114,3,10,"0,99636","3,35","0,6","9,7",6,16
"11,5201420165815",715,"0,22","2,3",75,13,81,"0,99688","3,24","0,54","9,5",6,16
"12,378354523634","0,3","0,39","1,7",62,3,9,"0,9948","3,14","0,57","11,5",7,25
"10,8399302897305","0,46","0,2","1,9",77,28,54,"0,9956","3,37","0,64","10,4",6,15
"10,2844920322221","0,46","0,2","1,9",77,28,54,"0,9956","3,37","0,64","10,4",6,19
"11,3158289600735",765,0,2,84,9,22,"0,99619","3,33","0,68","10,9",6,15
"10,8699736506419","0,63","0,28","2,7",96,17,69,"0,99734","3,26","0,63","10,2",6,15
"10,8560145492787","0,42","0,19","2,3",71,18,36,"0,99476","3,39","0,56","10,9",5,18
"10,2998664159443","0,37","0,5","1,8","0,09",20,47,"0,99734","3,15","0,57","10,5",5,17
"10,2147440721549","0,16","0,44","2,5",68,17,31,"0,99328","3,35","0,54","12,4",6,17
"9,99833203782357","0,6","0,08","2,6",56,3,7,"0,99286","3,22","0,37",13,5,14
"10,5427992131619","0,6","0,3","4,5",68,20,110,"0,99914","3,3","1,17","10,2",5,15
"9,52935141693129","0,6","0,3","4,5",68,20,110,"0,99914","3,3","1,17","10,2",5,14
"10,5081532695357","0,74",0,"1,9","0,1",6,12,"0,99521","3,36","0,59",11,5,16
"10,9379057561682",635,"0,1","2,1",73,25,60,"0,99638","3,29","0,75","10,9",6,19
"10,6992621282495",395,"0,13","2,4",56,14,28,"0,99362","3,62","0,67","12,4",6,16
"9,17561087747836",755,0,"1,9",84,6,12,"0,99672","3,34","0,49","9,7",4,7
"11,2065307191042",635,"0,1","2,1",73,25,60,"0,99638","3,29","0,75","10,9",6,18
"10,8250716268197","0,63",0,"4,3",93,51,"77,5","0,99558","3,2","0,45","9,5",5,12
"10,9088947218832","0,63",0,"4,3",93,51,"77,5","0,99558","3,2","0,45","9,5",5,16
"10,9529516613782","0,53","0,14","2,1",64,15,29,"0,99323","3,35","0,61","12,1",6,20
"11,3469254829464","0,6",0,"1,4",63,11,18,"0,99191","3,45","0,56","12,2",6,18
"8,8220132759227","1,58",0,"2,1",137,5,9,"0,99476","3,5","0,4","10,9",3,3
"10,5373723417999",645,0,"2,15","0,08",15,28,"0,99444","3,78","0,61","12,5",6,20
"11,7282190244685","0,86","0,07",2,"0,1",20,57,"0,99598","3,6","0,74","11,7",6,19
"11,6856636120391","0,37","0,32","2,1",64,4,15,"0,99576","3,3","0,8","11,2",6,19
"10,9607708831049","0,28","0,44","1,8",81,28,68,"0,99501","3,36","0,66","11,2",5,15
"9,43792227028637","0,79","0,21","2,3",87,21,68,"0,9955","3,12","0,44","9,2",5,13
"9,14727684197718","0,61","0,26","1,9",73,24,88,"0,99612","3,3","0,53","9,8",5,12
"10,3807298414179","0,69","0,32","2,5",88,22,91,"0,9979","3,29","0,62","10,1",5,17
"9,50539659418645","0,68","0,09","3,9",68,15,29,"0,99524","3,41","0,52","11,1",4,8
"10,8512608439433","0,69","0,32","2,5",88,22,91,"0,9979","3,29","0,62","10,1",5,14
"9,51163640432455","0,62","0,1","1,4",71,27,63,996,"3,28","0,61","9,2",5,16
"10,9638876382282","0,61","0,26","1,9",73,24,88,"0,99612","3,3","0,53","9,8",5,18
"10,2465988180572","0,51","0,15",3,64,12,27,"0,9929","3,33","0,59","12,8",6,15
"9,92921017202641","1,18","0,21","1,9",83,14,41,"0,99532","3,34","0,47","10,5",5,16
"11,6407472980537","0,36","0,21","2,3",86,20,65,"0,99558","3,4","0,54","10,1",6,17
"10,5202516673886","0,36","0,21","2,4",86,24,69,"0,99556","3,4","0,53","10,1",6,20
"10,8395051538185","0,63","0,27",2,83,17,91,"0,99616","3,26","0,58","9,8",6,18
"11,9535537609407","0,74",0,"1,2",41,16,46,"0,99258","4,01","0,59","12,5",6,15
"11,0060487714347","0,44","0,46","2,2",91,10,41,"0,99638","3,18","0,69","11,9",6,16
"11,926414505642","0,63","0,27",2,83,17,91,"0,99616","3,26","0,58","9,8",6,20
"10,2553829523984","0,76","0,68","1,7",414,18,64,"0,99652","2,9","1,33","9,1",6,16
"10,3199854565925","0,66","0,34","2,6",94,12,88,"0,99796","3,26","0,66","10,1",5,18
"10,8110916159337","0,74",0,"1,2",41,16,46,"0,99258","4,01","0,59","12,5",6,19
"9,55410463983464","0,34","0,42","1,8",58,9,18,"0,99392","3,18","0,55","11,4",5,13
"12,2476182983494","0,36","0,39","1,8","0,06",21,55,"0,99495","3,18","0,82",11,7,28
"10,7490341364608","0,46","0,24","1,7",77,18,34,"0,9948","3,39","0,6","10,6",6,16
"10,476890480843","0,46","0,24","1,7",77,18,34,"0,9948","3,39","0,6","10,6",6,19
"11,169014681341","0,46","0,24","1,7",77,18,34,"0,9948","3,39","0,6","10,6",6,17
"11,2472133156139","0,46","0,24","1,7",77,18,34,"0,9948","3,39","0,6","10,6",6,19
"9,94893574681933","0,52","0,11","1,8",73,13,38,"0,9955","3,34","0,52","9,3",5,13
"10,3071413047573","0,6","0,26","2,1",83,17,91,"0,99616","3,29","0,56","9,8",6,19
"10,2866668543218","0,6","0,26","2,1",83,17,91,"0,99616","3,29","0,56","9,8",6,19
"10,5055670146565","0,87","0,26","3,8",107,31,67,"0,99668","3,26","0,46","9,2",5,14
"10,7802693387068","0,39","0,1","1,7",75,6,25,"0,99581","3,09","0,43","9,7",6,20
"9,95905007452484",775,"0,22","2,2",79,12,48,"0,9976","3,18","0,51","9,6",5,15
"10,9191881679635",835,0,2,166,4,11,"0,99608","3,39","0,52",10,5,12
"10,833135575276","0,58","0,02","2,4",69,19,40,"0,99387","3,38","0,66","12,6",6,20
"10,5977128514827","0,5",0,"1,4",57,15,26,"0,99448","3,36","0,45","9,5",5,13
"9,18416359262888","0,5",0,"1,4",57,15,26,"0,99448","3,36","0,45","9,5",5,17
"9,84348315892327","0,5",0,"1,4",57,15,26,"0,99448","3,36","0,45","9,5",5,15
"11,0093415467299","0,51","0,02","1,7",84,13,31,"0,99538","3,36","0,54","10,5",6,20
"11,6337737297963","0,51","0,02","1,7",84,13,31,"0,99538","3,36","0,54","10,5",6,15
"10,5504119740789","0,51","0,02","1,7",84,13,31,"0,99538","3,36","0,54","10,5",6,19
"11,5527831049945","0,54","0,02","1,7",85,17,31,"0,99589","3,37","0,51","10,4",6,20
"10,0806885104662","0,51","0,02","1,7",84,13,31,"0,99538","3,36","0,54","10,5",6,15
"10,9036645377598","0,42","0,48","2,6",77,8,20,"0,99852","3,09","0,53",11,5,14
"10,0735595370401","0,44","0,24","2,3",63,10,28,"0,99613","3,25","0,53","10,2",6,15
"9,64974709393101","0,59","0,01","2,1",56,5,13,"0,99472","3,52","0,56","11,4",5,14
"9,95468182429159",655,"0,03","1,8",78,7,12,"0,99587","3,34","0,39","9,5",5,16
"9,14446468935355",655,"0,03","1,8",78,7,12,"0,99587","3,34","0,39","9,5",5,12
"10,2187522085014","0,57",0,"2,8",81,21,41,"0,99518","3,41","0,52","10,8",5,16
"9,08604296722784","0,6","0,29",2,69,32,73,"0,99654","3,34","0,57",10,5,18
"10,5719649573251","0,62","0,01","2,3",65,8,46,"0,99332","3,32","0,51","11,8",6,20
"9,48832849500653",645,"0,03","1,9",86,14,57,"0,9969","3,37","0,46","10,3",5,17
"9,85645404095851",645,"0,03","1,9",86,14,57,"0,9969","3,37","0,46","10,3",5,12
"10,172805329654","0,58","0,03","2,3",77,7,28,"0,99568","3,35","0,52",10,5,16
"10,0761403164848","0,32","0,25","1,8",86,5,32,"0,99464","3,36","0,44","10,1",5,14
"9,02896895986501","0,34","0,25","1,8",84,4,28,"0,99464","3,36","0,44","10,1",5,12
"11,9142112353646","0,43","0,24","2,5",78,27,67,"0,99648","3,6","0,59","11,1",6,15
"10,9751530800633","0,64","0,17","5,4",168,52,98,"0,99736","3,28","0,5","9,5",5,15
"10,4733743448352",475,"0,4","1,4",91,6,28,"0,99704","3,07","0,65","10,0333333333333",6,15
"10,2883111868933","0,54","0,31","2,3",112,11,38,"0,99699","3,24","0,56","10,9",5,14
"10,0274156606156","0,85","0,14","2,5",93,13,54,"0,99724","3,36","0,54","10,1",5,14
"11,934824390589",475,"0,4","1,4",91,6,28,"0,99704","3,07","0,65","10,0333333333333",6,16
"9,66146660983968","0,83","0,27",2,"0,08",11,63,"0,99652","3,29","0,48","9,8",4,7
"10,6070714379681",605,"0,02","1,9",96,10,31,995,"3,46","0,53","11,8",6,20
"9,19445895694028","0,5","0,09","2,2",115,10,42,"0,9971","3,18","0,62","9,5",5,18
"9,73360462634609","0,74","0,08","1,7",94,10,45,"0,99576","3,24","0,5","9,8",5,16
"10,8664066514917","0,54","0,3","2,2",88,9,105,"0,99725","3,25","1,18","10,5",6,16
"10,6354297137756","0,77","0,32","2,1",79,16,74,"0,99656","3,27","0,5","9,8",6,15
"9,06458462082207","0,61",0,"1,6",69,4,8,"0,99396","3,33","0,37","10,4",4,7
"9,60063606239337","0,78","0,51","1,7",415,12,66,"0,99623",3,"1,17","9,2",5,17
"10,8834625356779","0,58","0,56","3,1",153,5,14,"0,99476","3,21","1,03","11,6",6,16
"9,90577372149752","0,78","0,51","1,7",415,12,66,"0,99623",3,"1,17","9,2",5,14
"9,58283456926604","0,75","0,27","3,8","0,11",34,89,"0,99664","3,24","0,45","9,3",5,16
"7,20508433627272",815,0,"1,2",267,16,29,"0,99471","3,32","0,51","9,8",3,4
"9,84372582665473","0,56","0,26",2,83,13,100,"0,99586","3,26","0,52","9,9",5,17
"9,58303850639035",885,"0,2","1,4",86,7,31,"0,9946","3,11","0,46",10,5,14
"10,7838404884246","0,49","0,26","2,3","0,09",23,74,"0,9953","3,71","0,62","12,2",6,17
"11,7895649866757","0,45","0,15",2,78,10,28,"0,99609","3,29","0,51","9,9",6,16
"10,2040255230505","0,57","0,02","2,6",77,11,35,"0,99557","3,36","0,62","10,8",6,15
"10,0146013814848","0,57","0,02","2,6",77,11,35,"0,99557","3,36","0,62","10,8",6,18
"9,1024670028456","0,83","0,09","1,8",74,4,25,"0,99534","3,38","0,45","9,6",5,15
"10,6652356574336","0,6","0,22","2,1","0,08",25,105,"0,99613","3,3","0,49","9,9",5,16
"9,94381681961572","0,6","0,22","2,1","0,08",25,105,"0,99613","3,3","0,49","9,9",5,13
"10,4539656371935",755,"0,15","1,8",107,20,84,"0,99593","3,19","0,5","9,5",5,14
"10,4948473796548","0,81","0,25","3,4",76,34,85,"0,99668","3,19","0,42","9,2",5,17
"9,07391966601741","0,64","0,07","1,8","0,1",8,23,"0,9961","3,3","0,58","9,6",5,17
"10,4227741470214","0,64","0,07","1,8","0,1",8,23,"0,9961","3,3","0,58","9,6",5,17
"10,9205084967844","0,64","0,31","6,1",83,7,49,"0,99718","3,35","0,68","10,3",5,12
"10,7632360328557","0,48","0,02","2,2","0,08",36,111,"0,99524","3,1","0,53","9,7",5,12
"11,7342697958453","0,49",0,"2,3",68,15,33,"0,99292","3,58","0,59","12,5",6,18
"9,34666059292952","0,64","0,22","2,4",94,5,33,"0,99612","3,37","0,58",11,5,14
"9,95866398209807","0,62","0,06","1,3","0,07",5,12,"0,9942","3,17","0,48","9,8",5,12
"9,53580514547742","0,52","0,25",2,78,19,59,"0,99612","3,3","0,48","10,2",5,18
"10,1740608754713","0,57","0,14","3,9","0,07",27,73,"0,99669","3,32","0,48","9,2",5,15
"11,2673945389978",685,"0,1","1,6",92,3,12,"0,99745","3,31","0,65","9,55",6,20
"10,8231908341961",675,"0,1","1,6","0,09",4,11,"0,99745","3,31","0,65","9,55",5,13
"9,62259580207541","0,59","0,26",2,"0,08",17,104,"0,99584","3,28","0,52","9,9",5,17
"12,9663718529829","0,6","0,12","2,2",83,13,28,"0,9966","3,52","0,62","10,2",7,30
"11,5714881796258","0,67",0,"2,2",68,10,24,"0,9956","3,42","0,72","11,1",6,20
"10,4994457073112","0,69","0,21","2,1","0,08",33,141,"0,9962","3,25","0,51","9,9",5,17
"10,061366894496","0,69","0,21","2,1","0,08",33,141,"0,9962","3,25","0,51","9,9",5,17
"10,6990899842005","0,3","0,42",2,52,6,24,"0,9963","3,44","0,82","11,9",6,17
"16,8452313017966","0,33","0,33","1,7",61,3,13,996,"3,23","1,1",10,8,48
"11,2128214135341","0,5","0,39","2,6",82,12,46,"0,9985","3,43","0,62","10,7",6,15
"12,6702086968449","0,28","0,3",2,62,18,34,"0,9952","3,28","0,9","11,3",7,26
"11,392145002814","0,24","0,34","5,1",62,8,22,"0,9974","3,22","0,94","10,9",6,15
"11,9165027497903","0,51",0,"2,1",64,40,54,995,"3,54","0,93","10,7",6,15
"12,0394954498451","0,29","0,36","2,2",48,35,53,995,"3,27","1,01","12,4",7,30
"10,4110779344199","0,51",0,"2,1",64,40,54,995,"3,54","0,93","10,7",6,19
"10,8714588898252","0,96",0,"1,8",82,5,16,"0,9936","3,5","0,44","11,9",6,19
"11,2071133066651","0,47","0,4","2,4",71,8,19,"0,9963","3,56","0,73","10,6",6,19
"10,8221212257571","0,24","0,34","5,1",62,8,22,"0,9974","3,22","0,94","10,9",6,15
"10,6987173394603","0,57","0,25",2,104,12,89,"0,9963","3,04","0,9","10,1",5,14
"9,57298460642182","0,32","0,59","2,2",77,3,15,"0,9994","3,2","0,78","9,6",5,17
"9,47563011149409","0,58",0,"1,6",65,8,18,"0,9966","3,56","0,84","9,4",5,14
"10,2259367008776","0,32","0,59","2,2",77,3,15,"0,9994","3,2","0,78","9,6",5,15
"12,81123753627","0,34","0,33","2,5",64,21,37,"0,9952","3,35","0,77","12,1",7,25
"9,13997280609094","0,53","0,01","1,6",77,3,19,995,"3,16","0,46","9,8",5,16
"9,89048101998606","0,64","0,21","2,2",77,32,133,"0,9956","3,27","0,45","9,9",5,14
"9,83299029392815","0,53","0,01","1,6",77,3,19,995,"3,16","0,46","9,8",5,17
"10,7498600131741","0,4","0,18","1,6",79,24,58,"0,9965","3,34","0,58","9,4",5,17
"11,191365714078","0,54",0,"2,1",79,39,55,"0,9956","3,39","0,84","11,4",6,15
"9,19472677553846","0,53","0,09","3,9",123,14,31,"0,9968","3,5","0,67",11,4,8
"10,7835396171907","0,26","0,37","1,4",76,8,23,"0,9974","3,26","0,7","9,6",6,18
"10,6664613638372","0,26","0,37","1,4",76,8,23,"0,9974","3,26","0,7","9,6",6,19
"11,3277527612401","0,23","0,37","1,8",46,23,60,"0,9971","3,41","0,71","12,1",6,20
"10,0609332464283","0,41","0,33","2,5",78,6,23,"0,9957","3,3","0,58","11,2",5,12
"10,596262617874","0,64",0,"1,9",72,27,55,"0,9962","3,31","0,63",11,5,14
"9,26184522535544","0,18","0,4","2,2",49,38,67,996,"3,33","0,93","11,3",5,12
"9,95446734410158","0,41","0,24","1,8",66,18,47,"0,9956","3,37","0,62","10,4",5,17
"11,1402142389345","0,43","0,31","2,1",69,13,74,"0,9958","3,26","0,54","9,9",6,18
"11,2223991167163","0,44",0,"1,6",42,3,11,"0,9944","3,48","0,85","11,7",6,16
"12,426700840924","0,4","0,16","1,8",69,11,25,"0,9955","3,42","0,74","10,1",7,27
"10,3916375221012","0,54","0,37","15,4",214,55,95,"1,00369","3,18","0,77",9,6,15
"11,1068143239932","0,54","0,37","15,4",214,55,95,"1,00369","3,18","0,77",9,6,18
"10,1527402655056","0,38","0,38","1,6",169,27,90,"0,99914","3,15","0,65","8,5",5,14
"10,7634822763148",915,"0,29","4,8","0,07",15,39,"0,99577","3,53","0,54","11,1",5,16
"9,9989530720072","0,59",0,"1,7",52,3,8,996,"3,41","0,47","10,3",5,16
"10,1143158844249","0,67","0,02","2,2",72,31,92,"0,99566","3,32","0,68","11,0666666666667",6,19
